23:45:35.890 [Party] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) joinded the party "Nasse" (id=18 ownerUID=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0= ownerName=PatMax)
00:36:48.804 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:48.945 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.132 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.273 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.453 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.601 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.789 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:49.937 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:50.117 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:50.265 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:50.414 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_45acp x1 (a18bc8e0) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
